    3.9219574813    0.6967982734   -5.6449428284    1.9955107858   10.7276958483    8.9696271689
    9.5375920245    8.1977495319    8.7143582199    9.5240686043    0.5469819058   -4.6622321473
    0.8409235625  -10.7407329153    5.7458706037   13.1540147761    0.0619795217   -6.6660954257
   -3.9219873455    0.6967298438    5.6449467445   -1.9954118129   10.7276826267   -8.9696511566
    9.5384610619   -8.1977900586    8.7142021004    9.5314108400   -0.5470523370   -4.6650552335
   -0.8409890127  -10.7407677023   -5.7459158212  -13.1540379659    0.0620595015    6.6661157886
   -3.9219703094   -0.6967882967    5.6449347380   -1.9954468622  -10.7276668530   -8.9696604022
   -9.5376734026   -8.2044722141   -8.7143143163   -9.5241359575   -0.5495215790    4.6622024956
   -0.8410105654   10.7407455199   -5.7458841416  -13.1541129089   -0.0620733449    6.6661065298
    3.9219729359   -0.6967597789   -5.6449641006    1.9954328693  -10.7276917840    8.9696172894
   -9.5385528856    8.2044410990   -8.7142579412   -9.5315442694    0.5494214210    4.6650369793
    0.8410068769   10.7408085244    5.7458458600   13.1540060909   -0.0620862399   -6.6661417122
  -12.2616000166   -7.8568863984   -5.9982637423   -0.1102096936   -6.3049679270    7.0660775883
   -4.8686816242   -1.2290384780   -9.3767047617    6.9263644529   -3.8091514326   -2.8002219353
   -7.8222306940   -4.8665267083    5.2665697924  -10.8485702149   -1.4955688592    8.6765346786
   12.2615564620   -7.8568860078    5.9982546371    0.1102028338   -6.3050399044   -7.0660647018
   -4.8686116943    1.2290191936   -9.3766986980    6.9263994860    3.8092595532   -2.8002269938
    7.8222808837   -4.8665651240   -5.2665521637   10.8485402590   -1.4955064487   -8.6765374125
   12.2616066052    7.8569128035    5.9982434500    0.1102925506    6.3049746427   -7.0660668016
    4.8686838217    1.2290816153    9.3766980510   -6.9263608318    3.8091491927    2.8002411198
    7.8222478517    4.8665081705   -5.2665511077   10.8486107930    1.4955915815   -8.6765249570
  -12.2616148625    7.8568753088   -5.9982555442   -0.1103318239    6.3049863120    7.0660941774
    4.8687390265   -1.2290354465    9.3767025167   -6.9262200548   -3.8091130632    2.8002282448
   -7.8221852513    4.8665476712    5.2665611783  -10.8485126278    1.4955826038    8.6765475506
   -3.3595925985    3.5366143169   -0.7427941651  -10.4565284502  -11.5403336822   -3.9728096670
    3.6686318498   -0.7291149747  -10.8385627013   -2.8347659105   -4.3785464724   -1.7558932227
    0.8730396061   -8.4706483996   -0.4167692706   -2.5424284197   -5.2697401164    5.1469548536
    3.3596411053    3.5366216073    0.7428390865   10.4565040577  -11.5403401501    3.9728224859
    3.6686321779    0.7291287741  -10.8385645259   -2.8347396742    4.3785678242   -1.7558802918
   -0.8730733847   -8.4706540335    0.4167994007    2.5424939890   -5.2697535824   -5.1469273247
    3.3596441571   -3.5366200794    0.7428007193   10.4565219034   11.5403518026    3.9728180140
   -3.6686229600    0.7291533774   10.8385840469    2.8347560666    4.3785876867    1.7558876678
   -0.8730592280    8.4706459115    0.4168107316    2.5424787916    5.2697552106   -5.1469650622
   -3.3596136144   -3.5366115925   -0.7427989947  -10.4565363577   11.5403490685   -3.9728039947
   -3.6685973956   -0.7291224191   10.8385580094    2.8347672485   -4.3785826994    1.7559133174
    0.8730493553    8.4706390854   -0.4167850621   -2.5424825624    5.2697601723    5.1469324931
