  117.6861824208 -113.2941981158   -0.0013568229   59.0704251674    0.0000089062  189.8461674541
 -341.6334877598  -21.7734603584   -0.0000382120 -273.3817084795   -0.0005930238  -80.5698772499
   -0.0000851735   -0.0000592940  222.8835835756   -0.0000459496  -54.4499316807   -0.0021251036
 -117.6717203772  113.2932656002   -0.0011770750  -59.0697367589    0.0001060062 -189.8446370609
  341.4415441765   21.7711710093   -0.0000161023  273.3813603863   -0.0004897223   80.5692073984
   -0.0001067890   -0.0000459062 -222.8866273260   -0.0000573669   54.4500261184   -0.0011841102
  117.7035569731  113.2943005381    0.0015951382   59.0710162956    0.0001523630  189.8444620743
  341.4396158206  -21.7641097285    0.0000331931  273.3828693727    0.0005780482   80.5691907626
   -0.0001434792    0.0000722226  222.8952778031   -0.0000390812   54.4495450406    0.0019336872
 -117.7006353402 -113.2954950040    0.0006907238  -59.0707119814    0.0000951772 -189.8437406420
 -341.4217975123   21.7668068981    0.0001169103 -273.3831738799    0.0001598545  -80.5691268412
   -0.0001382998    0.0000789849 -222.8927676648   -0.0000365918  -54.4494560208    0.0014668432
  180.4865173425  -34.9380732791   -0.0000615619  204.9527711276    0.0003874160  208.2407609794
 -123.5856207625   93.2579199970   -0.0000925632 -212.2374906768   -0.0000009264 -149.9947235591
   -0.0001173924   -0.0000212299  197.2090003069   -0.0000274843    0.3792651374   -0.0006644104
 -180.5040020291   34.9399707384    0.0007300949 -204.9521323273    0.0004492250 -208.2412017244
  123.5861235180  -93.2657302340    0.0001582836  212.2416050370    0.0005892294  149.9953627764
   -0.0001161599   -0.0000175657 -197.2193095326   -0.0000489985   -0.3763427963    0.0019098204
  180.5031842817   34.9325880527   -0.0005011172  204.9527398711    0.0001230204  208.2414165987
  123.5866408989   93.2688760350    0.0002294691  212.2340786481   -0.0004294520  149.9952906168
   -0.0000973041   -0.0000755263  197.2197534977   -0.0001232329   -0.3835234727   -0.0016800530
 -180.4862550978  -34.9352631615    0.0003802774 -204.9517687273    0.0002642887 -208.2415884109
 -123.5861523387  -93.2611109610    0.0000037824 -212.2385400136    0.0000621240 -149.9953203309
   -0.0001055530   -0.0000778592 -197.2091086480   -0.0001109121    0.3808650526    0.0009437932
  154.3377153100   27.3181823021    0.0006033952   83.4080309905   -0.0002445254  113.1019059868
  146.6659386515   54.5679424852   -0.0002065846  184.1674700772    0.0000447521  156.4135765303
    0.0000963846    0.0000605936   47.0568353110    0.0000463449   19.1059292901    0.0010873807
 -154.3432267528  -27.3142214006    0.0004644191  -83.4093574965   -0.0000016032 -113.1033352494
 -146.6642372475  -54.5728573569   -0.0001258742 -184.1650196874    0.0002366095 -156.4130822202
    0.0000909767    0.0000735176  -47.0633969117    0.0000394124  -19.1040462057    0.0008164008
  154.3605667218  -27.3130438175   -0.0005437605   83.4098439202   -0.0001560885  113.1011423972
 -146.6586628970   54.5753161496   -0.0000357504 -184.1676965770   -0.0002193905 -156.4131017746
    0.0000888846   -0.0000485051   47.0693439527    0.0000543720  -19.1048606051   -0.0009774809
 -154.3498599278   27.3131430714   -0.0011684127  -83.4114533324   -0.0004635407 -113.1013061519
  146.6585163179  -54.5707997560   -0.0003553290  184.1650473419   -0.0002450587  156.4130869106
    0.0000669613   -0.0000532429  -47.0630794066    0.0000369290   19.1027452922   -0.0022367889
  179.7124393518  -90.8141467979    0.0006394364  150.8457537892   -0.0001770528   51.6932394030
 -242.3050747542  151.8724068419    0.0000272951 -192.4934864269    0.0001152067 -167.7766223306
    0.0000049214    0.0000556782  111.6980218327    0.0000023616 -113.2968612318    0.0007071927
 -179.7249444052   90.8134050100    0.0011596453 -150.8460733186   -0.0001632103  -51.6929400062
  242.2935168137 -151.8682010367   -0.0001381794  192.4927729934    0.0004359524  167.7759593538
   -0.0000146929    0.0000755411 -111.6914589184   -0.0000109012  113.2957414684    0.0019100724
  179.7163959761   90.8130521500   -0.0009005708  150.8463964725   -0.0001656270   51.6926295287
  242.3097605587  151.8707851289   -0.0000998821  192.4926869217   -0.0002869446  167.7763659603
    0.0000640920   -0.0000415615  111.6975824541    0.0000549411  113.2954523881   -0.0011569060
 -179.7296922618  -90.8122036813   -0.0004000062 -150.8462526399   -0.0002016142  -51.6931522048
 -242.3086194404 -151.8745579007   -0.0002470362 -192.4912673808   -0.0001032219 -167.7762414359
    0.0000741603   -0.0000275772 -111.7036310141    0.0000605161 -113.2943599027   -0.0007608860
  -36.3469003109  105.4134444265    0.0005847394   -6.2443452407    0.0001078548 -123.3119002812
  207.9485024113   86.3392763558    0.0003419690  274.7185899099    0.0003379980   16.1859853728
    0.0000923434    0.0000453005 -130.0630282975    0.0000832875   25.4922651327    0.0010168492
   36.3407721766 -105.4133409586   -0.0002519672    6.2445507356   -0.0000113030  123.3119615745
 -207.9452489797  -86.3396937318    0.0001453342 -274.7183140151   -0.0001245454  -16.1858598651
    0.0001129337    0.0000426236  130.0577135335    0.0000790932  -25.4910012421   -0.0008202560
  -36.3512092136 -105.4099641921    0.0000060574   -6.2448240550   -0.0000486731 -123.3121314915
 -207.9354308206   86.3345052030    0.0002114542 -274.7164120022    0.0000231388  -16.1859582123
    0.0001270590   -0.0000175207 -130.0615549718    0.0000226020  -25.4899651877    0.0005179038
   36.3611151601  105.4085985181   -0.0004926328    6.2451275094   -0.0000610191  123.3122472252
  208.1141733470  -86.3344850395    0.0000878227  274.7166284510   -0.0000906281   16.1858881373
    0.0001061267   -0.0000186733  130.0668504233    0.0000206586   25.4885134255   -0.0007039483
