    2.8049415040   -1.4966539234   -7.0063731474    1.9578976993   -2.4611778505    2.8213609197
   -1.9579283102    1.4966672833    2.4608144124   -2.8050758611    7.0057143414   -2.8212396200
   -3.4570449656    0.0000271941   -8.4014051754    3.4572612167    8.4015351532   -0.0008389168
   -2.8050029745    1.4966204815   -7.0057432626   -1.9581529672   -2.4607285920   -2.8210960443
    1.9578560105   -1.4964815948    2.4611613898    2.8052218369    7.0062415226    2.8210444310
   -3.4569723289    0.0001656707    8.4014846876    3.4574865531   -8.4015675417    0.0011562790
    2.8055672993    1.4967624482    7.0067346096    1.9580728918   -2.4608557899    2.8208661062
    1.9581459059    1.4967604525    2.4609400991    2.8054485542   -7.0055102921    2.8209231181
    3.4573820649   -0.0000085917   -8.4012033845   -3.4574660355   -8.4011331551    0.0013375186
   -2.8055319409   -1.4967580695    7.0054383865   -1.9581573611   -2.4608783361   -2.8209753376
   -1.9581089498   -1.4967794219    2.4608749069   -2.8055926257   -7.0066780419   -2.8208286694
    3.4573990813   -0.0000035568    8.4011406581   -3.4573957903    8.4011990827   -0.0013068715
   -3.3068217908   54.7903244816   -2.7039888141   -5.0032471502    4.4235421789   -8.5645592627
   67.6775016306   -3.3340851907    5.2527974506  121.2672798510   -7.1808441192   19.8490320641
    5.2175687350   -1.1326441957   -1.9127483872   -3.6581567786   24.5431403573    9.7028850768
    3.3066901441  -54.7904299131   -2.7041450399    5.0032319779    4.4237639539    8.5648247488
  -67.6773849778    3.3340871629    5.2528673437 -121.2672658768   -7.1811697528  -19.8490234364
    5.2176714826   -1.1325645146    1.9127614606   -3.6580644644  -24.5432884679    9.7024058991
   -3.3063968889  -54.7901856528    2.7040653354   -5.0028930134    4.4235664158   -8.5646734508
  -67.6770769218   -3.3340319610    5.2526452562 -121.2669362583    7.1809880882  -19.8490534546
   -5.2178740846   -1.1326572400   -1.9127671186    3.6582100193  -24.5431719135   -9.7025796752
    3.3065184705   54.7903188052    2.7038470980    5.0030066410    4.4234777263    8.5646934491
   67.6770854970    3.3341723812    5.2528055266  121.2669584361    7.1810083654   19.8489216209
   -5.2179084984   -1.1326179906    1.9126031935    3.6582868561   24.5430517016   -9.7026610135
 -121.2671756764    3.3342403067    7.1808001933  -67.6771208074   -5.2529618494  -19.8492430591
    5.0030838052  -54.7905637117   -4.4236014665    3.3065123156    2.7038740786    8.5642621242
    3.6579912794    1.1324408129  -24.5435162835   -5.2180955471    1.9128128369   -9.7037089353
  121.2671899554   -3.3340915962    7.1813036968   67.6772511467   -5.2526744919   19.8487919176
   -5.0029718074   54.7904056017   -4.4236152800   -3.3064421800    2.7042525046   -8.5649285333
    3.6579882174    1.1325412759   24.5430744128   -5.2179793455   -1.9127203847   -9.7020173156
  121.2670489975    3.3340360020   -7.1812209670   67.6772448068   -5.2526127849   19.8487897621
    5.0027972718   54.7901866743   -4.4236207986    3.3063597161   -2.7041893882    8.5651374200
   -3.6580196631    1.1327047793   24.5431492927    5.2180379352    1.9127413563    9.7018189976
 -121.2670754013   -3.3341317453   -7.1806640357  -67.6771639391   -5.2528563140  -19.8494735127
   -5.0030000555  -54.7903813874   -4.4234067052   -3.3064519767   -2.7036621456   -8.5641604120
   -3.6582288675    1.1326114992  -24.5432146746    5.2179255087   -1.9126485728    9.7035323044
  -69.5611234898    9.3242453185   12.0668992098  -38.7577051379    0.7666632184  -35.9168266056
   48.0023982311   -1.4734240737   -2.5235414329   61.9607228317   14.9842513041   39.4677229606
  -23.3106126639    3.7023907274  -15.8838942823  -12.8153306503   16.7864849157  -41.1105470249
   69.5611794072   -9.3242246661   12.0667540660   38.7577655754    0.7666995739   35.9171770266
  -48.0024027519    1.4735056492   -2.5233359450  -61.9607141516   14.9842320751  -39.4679027494
  -23.3106433069    3.7024036932   15.8840055446  -12.8153355546  -16.7863962945  -41.1104106116
  -69.5611974529   -9.3241960655  -12.0668912544  -38.7576382849    0.7666437326  -35.9165614046
  -48.0024049328   -1.4734313690   -2.5236124607  -61.9608337750  -14.9842580535  -39.4676246044
   23.3105925078    3.7022150589  -15.8837950512   12.8153440991  -16.7863720113   41.1106177947
   69.5613445745    9.3241357797  -12.0668950761   38.7577398168    0.7667556247   35.9171563954
   48.0024938403    1.4734026116   -2.5232842366   61.9607794806  -14.9842547392   39.4680039623
   23.3106425710    3.7023204381   15.8838714787   12.8153142499   16.7863459918   41.1104361809
  -61.9607496667    1.4734467200  -14.9841907084  -48.0024013152    2.5234710465  -39.4677346601
   38.7577359863   -9.3242019781   -0.7666445269   69.5611725491  -12.0669003792   35.9168584632
   12.8153575249   -3.7023496034  -16.7862834616   23.3106268169   15.8838651883   41.1108426992
   61.9606684179   -1.4735204944  -14.9842541895   48.0023441538    2.5233168673   39.4679234168
  -38.7577911059    9.3242038362   -0.7667950162  -69.5612189389  -12.0668334198  -35.9171375313
   12.8153013819   -3.7023638533   16.7865791186   23.3105986161  -15.8840228167   41.1101444999
   61.9607414130    1.4734212236   14.9842659001   48.0025045899    2.5234445874   39.4675700857
   38.7576487664    9.3242054242   -0.7667346456   69.5613072248   12.0668499316   35.9167952302
  -12.8153289730   -3.7022613571   16.7864024994  -23.3106476244   15.8838943479  -41.1104165620
  -61.9608149011   -1.4733594420   14.9842580002  -48.0025793226    2.5234010838  -39.4680104903
  -38.7576771309   -9.3242163881   -0.7667138713  -69.5612311499   12.0668881195  -35.9168023837
  -12.8152614951   -3.7023502479  -16.7862445268  -23.3106200791  -15.8837497741  -41.1106903238
