    2.3363554932    0.1334076125   -0.1802691014
   -0.1802665327    2.3363559250   -0.1334064664
    0.1334043083    0.1802663073    2.3363546414
    2.3363545678    0.1334046858    0.1802665312
   -0.1802686637    2.3363542672    0.1334059936
   -0.1334069795   -0.1802646960    2.3363572126
    2.3363539597   -0.1334058998    0.1802689767
    0.1802682842    2.3363540527   -0.1334063221
   -0.1334057318    0.1802691035    2.3363538610
    2.3363568944   -0.1334069318   -0.1802647440
    0.1802679455    2.3363546468    0.1334059759
    0.1334075355   -0.1802692278    2.3363553369
   -1.1681774320   -0.1156219397   -0.1262934649
   -0.1262921306   -1.1681761628    0.1156221724
   -0.1156215768    0.1262932291   -1.1681773494
   -1.1681772868   -0.1156215633    0.1262941710
   -0.1262936244   -1.1681774996   -0.1156211970
    0.1156218724   -0.1262926532   -1.1681771717
   -1.1681783300    0.1156219568    0.1262941779
    0.1262934094   -1.1681779039    0.1156214333
    0.1156221476    0.1262938724   -1.1681780501
   -1.1681769174    0.1156216896   -0.1262923027
    0.1262944824   -1.1681771264   -0.1156207817
   -0.1156213722   -0.1262935287   -1.1681773769
   -1.1681781382   -0.1156207376   -0.1262940184
   -0.1262938927   -1.1681777054    0.1156213319
   -0.1156220244    0.1262918524   -1.1681778664
   -1.1681778510   -0.1156222166    0.1262913320
   -0.1262930009   -1.1681775782   -0.1156215054
    0.1156211374   -0.1262928436   -1.1681774856
   -1.1681773147    0.1156217925    0.1262918432
    0.1262923238   -1.1681773685    0.1156216487
    0.1156217486    0.1262922446   -1.1681774477
   -1.1681776450    0.1156215515   -0.1262934005
    0.1262913996   -1.1681775467   -0.1156222832
   -0.1156210650   -0.1262936599   -1.1681783041
