    2.9979738484    0.0000544847    0.0000003369
   -0.0000520420    2.9979709034    0.0000039420
    0.0000005552   -0.0000051265    2.1565591700
    2.9979880841   -0.0000533832   -0.0000003106
    0.0000555324    2.9979726783   -0.0000035644
    0.0000025304    0.0000039211    2.1565698372
    4.9197952722    0.0000601211   -0.0000032946
   -0.0000597161    4.9197201231   -0.0000097552
    0.0000013099    0.0001718575    5.9914457036
    4.9197676319   -0.0000590633    0.0000031039
    0.0000625240    4.9197223035    0.0000080269
    0.0000015540   -0.0001758333    5.9914154248
    3.0744684586   -0.1236343079   -0.0000070550
   -0.7236716771    3.8755058507    0.0000375514
    0.0000070873    0.0000245577    3.7617468852
    3.3083957967    0.8587119175   -0.0000289968
    0.2586685133    3.6416105684   -0.0000261979
   -0.0000255342   -0.0000084043    3.7617494803
    4.0421585555    0.1649708739    0.0000370029
   -0.4350672760    2.9078602366   -0.0000122131
    0.0000169581   -0.0000166715    3.7617509567
    3.3083972044   -0.8586861510   -0.0000284860
   -0.2586648686    3.6416171946    0.0000310226
   -0.0000220743    0.0000062578    3.7617227840
    3.0744672683    0.1236140610   -0.0000126045
    0.7236744001    3.8755228152   -0.0000402737
    0.0000070257   -0.0000232981    3.7617210504
    4.0421592246   -0.1649763623    0.0000410665
    0.4350673709    2.9078345905    0.0000092454
    0.0000189700    0.0000178227    3.7617240642
   -1.4570688549   -0.4581813077    0.0000522790
   -0.2322094836   -2.9796395859   -0.0000620240
    0.0000393922    0.0000230764   -1.2622560189
   -2.8979609676   -0.5996739049    0.0000275659
   -0.3737178629   -1.5387653053    0.0000762024
   -0.0000395931    0.0000225666   -1.2622554776
   -2.3000689194    0.7189057424   -0.0000791934
    0.9448887844   -2.1366640718   -0.0000150839
    0.0000005716   -0.0000457668   -1.2622565937
   -2.8979624588    0.5996753917    0.0000284024
    0.3737182961   -1.5387649727   -0.0000793398
   -0.0000398129   -0.0000221395   -1.2622557222
   -1.4570687583    0.4581794417    0.0000545017
    0.2322072707   -2.9796396118    0.0000645769
    0.0000392347   -0.0000231793   -1.2622554556
   -2.3000683770   -0.7189057658   -0.0000829060
   -0.9448900852   -2.1366656357    0.0000148854
    0.0000005236    0.0000452347   -1.2622552652
   -2.1723398838    0.4225307204   -0.7216129231
    0.5499709391   -1.7234957838    0.9278304636
   -0.6120225563    0.7992749248   -2.6076294707
   -1.4146227279   -0.1124872042   -0.4427183946
    0.0149404328   -2.4812315079   -1.0888481205
   -0.3862126078   -0.9297253125   -2.6076829142
   -2.2568185541   -0.5011724137    1.1643321583
   -0.3737606072   -1.6390073327    0.1610198442
    0.9982061233    0.1303498640   -2.6076306581
   -1.4146979180    0.1124063497    0.4423569471
   -0.0149244535   -2.4812199312   -1.0887402405
    0.3860880792   -0.9297175173   -2.6078723715
   -2.1723962123   -0.4225606862    0.7217021783
   -0.5498781314   -1.7235347936    0.9274650755
    0.6120877556    0.7991820771   -2.6078202477
   -2.2568183410    0.5011308947   -1.1640576031
    0.3738012579   -1.6391071550    0.1612788709
   -0.9981492748    0.1304711726   -2.6078194717
   -2.2568165578    0.5011917254    1.1643140899
    0.3737599989   -1.6390190946   -0.1610083129
    0.9982045656   -0.1303635528   -2.6076089242
   -2.1723332305   -0.4225506457   -0.7215957318
   -0.5499724647   -1.7235045506   -0.9278218196
   -0.6120241265   -0.7992856608   -2.6076092431
   -1.4146236747    0.1124910030   -0.4427192085
   -0.0149441713   -2.4812106096    1.0888284534
   -0.3862113505    0.9297173627   -2.6076623810
   -2.1723906460    0.4225374361    0.7216901770
    0.5498753867   -1.7235259108   -0.9274760818
    0.6120837342   -0.7991703250   -2.6078254527
   -2.2568181363   -0.5011139862   -1.1640661751
   -0.3738014307   -1.6390942343   -0.1612652313
   -0.9981488367   -0.1304614740   -2.6078291027
   -1.4146971265   -0.1124049812    0.4423730732
    0.0149235627   -2.4812471771    1.0887400979
    0.3860897969    0.9297335660   -2.6078805856
