  -20.8038816513   -5.1285893822   -3.5776223807    2.8192539662    1.4329115309    5.8995065940
  -14.0160316822    2.1741688345   -2.9539832202    6.8667031301   -7.8723257257   -6.7482003650
   -9.5801503400    3.8416735826    7.0835522238   -8.8188771615   -9.7283276196   16.4337044102
   20.8104792371   -5.1278146496    3.5791918173   -2.8222182724    1.4330371976   -5.8992039037
  -14.0141204820   -2.1699046927   -2.9531588618    6.8636948474    7.8736434817   -6.7479197103
    9.5807454433    3.8426047812   -7.0791594794    8.8151018231   -9.7279306470  -16.4307538165
   20.8038753124    5.1286056835    3.5779156508   -2.8191637977   -1.4329152040   -5.8993907805
   14.0160662119   -2.1741581613    2.9538813846   -6.8665010537    7.8725988252    6.7487330396
    9.5798808894   -3.8416266456   -7.0835174574    8.8189006308    9.7283833911  -16.4337795571
  -20.8101454896    5.1278513353   -3.5795443437    2.8192379116   -1.4332566821    5.8991489333
   14.0141745460    2.1695581607    2.9530592554   -6.8660773314   -7.8740039835    6.7480645403
   -9.5811810212   -3.8425510752    7.0793808563   -8.8190347487    9.7281075957   16.4312884824
   -5.8069215608  -12.9024067855   -8.6754853093  -23.4187306205    0.6601380213    2.2413783637
  -11.2825951199  -13.2094109594    2.6161431578   -9.3348457183   -2.8011754721   -0.3789683564
   -2.6720117617    6.5726044181   -0.8392818481    5.6839976892    2.0057552836   14.8161038817
    5.8119863319  -12.9020149815    8.6762375537   23.4205817494    0.6602282751   -2.2413704135
  -11.2812191930   13.2118356242    2.6166854707   -9.3359645225    2.8020240696   -0.3787536177
    2.6723179835    6.5736990635    0.8403563849   -5.6811664446    2.0061883023  -14.8153436398
    5.8065256581   12.9021798389    8.6747142967   23.4208824142   -0.6602558725   -2.2413292309
   11.2824365538   13.2092063535   -2.6162275955    9.3360740025    2.8004204573    0.3789877934
    2.6718305288   -6.5726449187    0.8391338228   -5.6815118290   -2.0058645248  -14.8176167771
   -5.8120644088   12.9019457738   -8.6754640453  -23.4207650391   -0.6603277273    2.2414096561
   11.2808242040  -13.2117998950   -2.6166782482    9.3362230693   -2.8013119720    0.3784353416
   -2.6715179313   -6.5735069182   -0.8407187922    5.6814190806   -2.0060918836   14.8169283504
    6.4038964444  -24.4341421700   -2.6016986610   -4.8483994256   -0.9420446179    6.6154962167
