   -0.1791210615   -0.0021960587   -0.0024444002    0.1791200988    1.0000135878   -0.0000019040
   -0.0021960859    0.1791189368   -1.0000154501    0.0021979321   -0.0024452431   -0.0000029022
   -0.0033205034   -0.0000016951    0.0000008035   -0.0033181801   -0.0000007939   -0.0141618681
    0.1791247105    0.0021925898    0.0024466272   -0.1791259022   -1.0000142609    0.0000006383
    0.0021956969   -0.1791223852    1.0000161081   -0.0022037456    0.0024468106   -0.0000010379
    0.0033198404    0.0000017051   -0.0000009633    0.0033177698   -0.0000006248    0.0141667065
    0.0000011813   -0.0000057498    0.0000110271   -0.0000003455   -0.0000056047   -0.0000047036
    0.0000011933   -0.0000007211    0.0000051318   -0.0000105633    0.0000111316    0.0000029909
   -0.0000002191    0.0000008386   -0.0000004909    0.0000030759    0.0000033504    0.0000163088
    0.0000002764   -0.0000014669   -0.0000002967   -0.0000027178   -0.0000002967    0.0000010529
   -0.0000171318   -0.0000003738    0.0000009477    0.0000026721   -0.0000002148   -0.0000003311
   -0.0000123182    0.0000000496    0.0000002802    0.0000079281    0.0000035543   -0.0000092095
    0.1731443280   -0.0008222025    0.0016541948   -0.1731031603   -1.3038456472   -0.0000069992
   -0.0008174258   -0.1731163603    1.3038487008    0.0008033406    0.0016553815   -0.0000057031
    0.0023818630    0.0000046629    0.0000019851    0.0023713486    0.0000003460    0.0075775211
   -0.1731654531    0.0008164476   -0.0016638217    0.1731217464    1.3038460711    0.0000000592
    0.0008207347    0.1731198805   -1.3038506206   -0.0008322995   -0.0016637390   -0.0000001519
   -0.0023657202   -0.0000043093   -0.0000039397   -0.0023658559   -0.0000012481   -0.0076117730
   -0.2404177362   -0.5359632941    0.7289678847   -0.1528021409   -0.2215976293   -0.3074712626
   -1.1445617490    0.0482532526   -0.3747282503   -2.0183901047    0.6527142521   -0.8650219393
    0.8962859186   -0.0985396357    0.0854175476    0.8329816985   -0.6153847256    2.0179506433
    1.8420231947    0.1956203253    0.4135567046    1.0937726093    0.1926248154    0.9028749581
    0.3257969615    0.4661833432    0.0394979191    0.9151499833    0.9681210780    0.1662242339
    0.7634687491    0.0218571732    0.4902283695    0.9657977403    0.3816645619    2.0179522878
   -1.7397180620    0.1917661834    0.9299945955   -0.8028860771    0.2586656287   -0.5953937698
    0.6701754696   -0.3763533313    0.1055390437    1.2518198849    0.4516850197    0.6988000534
    0.9341510920    0.0766832965   -0.5756487290    0.7951217769    0.2337167960    2.0179539464
    1.8401232193   -0.1940833973   -0.4134030830    1.0945193684    0.1936834119    0.9033445712
   -0.3239544803    0.4666565518    0.0396622155   -0.9142409642   -0.9677749685   -0.1658627732
   -0.7634750640    0.0226511682    0.4893970489   -0.9652043883   -0.3812809417   -2.0158126573
   -0.2424607733    0.5363264595   -0.7281416813   -0.1525491261   -0.2213778345   -0.3080291316
    1.1450123193    0.0489047489   -0.3753974001    2.0155836546   -0.6530402327    0.8652522359
   -0.8951532301   -0.0986798211    0.0855004374   -0.8335324317    0.6144732328   -2.0158134832
   -1.7384635874   -0.1906648486   -0.9302241191   -0.8011951303    0.2587230780   -0.5953131942
   -0.6694594956   -0.3747742508    0.1047041602   -1.2528998496   -0.4509538637   -0.6993832955
   -0.9343916432    0.0760239603   -0.5748983645   -0.7942931109   -0.2331900125   -2.0158133839
    0.2404176233    0.5359667268   -0.7289738293    0.1528005477    0.2216012893    0.3074861811
    1.1445608278   -0.0482548707    0.3747282700    2.0183902639   -0.6527104495    0.8650084023
   -0.8962870853    0.0985394285   -0.0854210958   -0.8329808888    0.6153863093   -2.0179475957
   -1.8420212834   -0.1956199450   -0.4135575536   -1.0937742324   -0.1926213087   -0.9028618043
   -0.3257957783   -0.4661826709   -0.0394962034   -0.9151396965   -0.9681294657   -0.1662133607
   -0.7634674849   -0.0218572685   -0.4902284487   -0.9658039059   -0.3816710628   -2.0179489902
    1.7397183021   -0.1917626761   -0.9299987438    0.8028886240   -0.2586675690    0.5953769160
   -0.6701762820    0.3763555666   -0.1055452887   -1.2518143514   -0.4516881476   -0.6987938529
   -0.9341517989   -0.0766814463    0.5756547844   -0.7951199811   -0.2337161842   -2.0179503955
   -1.8401096698    0.1940872493    0.4134049152   -1.0945167642   -0.1936815475   -0.9033455857
    0.3239659753   -0.4666556375   -0.0396623941    0.9142427371    0.9677778953    0.1658564777
    0.7634720341   -0.0226514486   -0.4893960404    0.9651982616    0.3812797162    2.0158177837
    0.2424614055   -0.5363224383    0.7281453283    0.1525428297    0.2213764498    0.3080345808
   -1.1450112238   -0.0489056511    0.3753970389   -2.0155595190    0.6530396907   -0.8652496709
    0.8951539083    0.0986813643   -0.0855012708    0.8335282927   -0.6144710591    2.0158185399
    1.7384633855    0.1906660955    0.9302262511    0.8011897726   -0.2587226335    0.5953093975
    0.6694604741    0.3747739722   -0.1047039284    1.2529006252    0.4509550652    0.6993906247
    0.9343916618   -0.0760280225    0.5748980864    0.7942908502    0.2331887857    2.0158156190
