    1.7716716351   -0.0595053377    0.2385945230
   -0.1839388030    1.8077294106   -0.0165984339
   -0.0385161966    0.0793307185    2.4743477000
    1.7716700880    0.0595076993    0.2385941205
    0.1839438818    1.8077306317    0.0166006816
   -0.0385228986   -0.0793318621    2.4743500570
    1.7716451262   -0.0595045550    0.2385974608
   -0.1839265354    1.8077262228   -0.0166022706
   -0.0384932865    0.0793323700    2.4743545986
    1.7716209173    0.0594822614    0.2385944448
    0.1839559470    1.8077235106    0.0165885268
   -0.0385468630   -0.0793526143    2.4743529928
    1.9818433441   -0.0754448219    0.0905706716
   -0.2886914785    2.2041186909   -0.1402414033
    0.2527119378   -0.2225978509    1.7266036359
    1.9817803258    0.0754439027    0.0905692945
    0.2886622276    2.2041216483    0.1402426871
    0.2526977534    0.2226045203    1.7266043393
    1.9818332068   -0.0754441215    0.0905699198
   -0.2886968878    2.2041201797   -0.1402428499
    0.2526960554   -0.2226062883    1.7266028302
    1.9817784247    0.0754443375    0.0905689611
    0.2886706729    2.2041215000    0.1402419423
    0.2526901328    0.2226009608    1.7266025996
    2.4921746597    0.1421123929   -0.7473128444
    0.1109342093    3.3274499827    0.0354065111
   -0.5766718000    0.4900080468    1.1091738214
    2.4921766155   -0.1420850195   -0.7473170483
   -0.1109347908    3.3274514557   -0.0354066034
   -0.5766758163   -0.4899838225    1.1091704825
    2.4921761699    0.1421084961   -0.7473181880
    0.1109344582    3.3274461599    0.0354077935
   -0.5766742894    0.4900129181    1.1091744033
    2.4921663419   -0.1421123407   -0.7473232554
   -0.1109167116    3.3274499413   -0.0353983142
   -0.5766806532   -0.4900091726    1.1091686369
    1.4448853640    0.6068014404    0.2868917814
   -0.1281932722    2.7053957670    0.3002657765
    0.3143460388    0.5798783358    2.0305095207
    1.4448831073   -0.6068023083    0.2868934480
    0.1281994460    2.7053929794   -0.3002656562
    0.3143498528   -0.5798738080    2.0305096062
    1.4448834485    0.6068015804    0.2868944727
   -0.1281952815    2.7053921184    0.3002640566
    0.3143524068    0.5798738933    2.0305080956
    1.4448710589   -0.6067999964    0.2868934903
    0.1281852271    2.7053948807   -0.3002644862
    0.3143498671   -0.5798792580    2.0305067124
   -2.7822669280    0.4057285165    0.6037875522
    0.4970258323   -2.1834002889   -0.0760565833
   -0.0100225805   -0.0611411453   -1.5661337791
   -2.7822759943   -0.4057280386    0.6037817651
   -0.4970274612   -2.1834001388    0.0760560453
   -0.0100238587    0.0611442786   -1.5661397892
   -2.7822703433    0.4057268451    0.6037825940
    0.4970251263   -2.1833957086   -0.0760523268
   -0.0100186929   -0.0611427334   -1.5661371812
   -2.7822720713   -0.4057282750    0.6037796499
   -0.4970229067   -2.1834018218    0.0760545117
   -0.0100170159    0.0611395079   -1.5661352885
   -2.0561618254    0.1347120351   -0.0370352764
    0.3057914143   -2.3892053815    0.2460104587
   -0.2093858592    0.0995807272   -2.2172798257
   -2.0561647197   -0.1347057077   -0.0370387848
   -0.3057925036   -2.3892095155   -0.2460111282
   -0.2093882768   -0.0995880113   -2.2172754536
   -2.0561633681    0.1347051993   -0.0370375735
    0.3057908810   -2.3892049281    0.2460106103
   -0.2093879105    0.0995829594   -2.2172786368
   -2.0562037306   -0.1347128200   -0.0370361128
   -0.3057902725   -2.3892050611   -0.2460075194
   -0.2093962414   -0.0995805580   -2.2172753584
   -1.4038150656    0.5290495974    0.1833612984
    0.3003720892   -2.6476554974   -0.2281895196
    0.6327651829   -0.6289568315   -1.6536146045
   -1.4038464387   -0.5290475353    0.1833655430
   -0.3003759484   -2.6476523624    0.2281908551
    0.6327811482    0.6289602964   -1.6536122538
   -1.4038415448    0.5290469543    0.1833626735
    0.3003751291   -2.6476544098   -0.2281901295
    0.6327783866   -0.6289606273   -1.6536134258
   -1.4038270008   -0.5290506660    0.1833665396
   -0.3003712298   -2.6476531631    0.2281862946
    0.6327818137    0.6289563484   -1.6536080725
   -1.4482385928    0.6902326479   -0.6188494433
   -0.1049334248   -2.8244330521    0.3023408065
   -0.3652176004    0.7919310762   -1.9036100989
   -1.4482356761   -0.6902287462   -0.6188497093
    0.1049431915   -2.8244319719   -0.3023393576
   -0.3652229951   -0.7919295422   -1.9036070238
   -1.4482383645    0.6902293159   -0.6188501927
   -0.1049344086   -2.8244290634    0.3023407827
   -0.3652182673    0.7919282956   -1.9036101552
   -1.4482381699   -0.6902329325   -0.6188517753
    0.1049321830   -2.8244327153   -0.3023417582
   -0.3652194739   -0.7919311278   -1.9036090853
