    0.9922422154   -0.0003815511   -0.0000000817
   -0.0002581394    0.9921400917   -0.0000000139
    0.0000000176   -0.0000000603    0.8954330379
    0.9918886982    0.0000546271   -0.0000000865
    0.0001779713    0.9924933897   -0.0000000029
    0.0000000186    0.0000000192    0.8954329868
    0.9924433348    0.0001424818   -0.0000000671
    0.0002660152    0.9919393443    0.0000000115
   -0.0000000188   -0.0000000124    0.8954330626
    1.0087408130    0.0024649401    0.0000000732
    0.0023890625    1.0054911203   -0.0000000209
   -0.0000000005   -0.0000000075    1.0873921798
    1.0084055677   -0.0025823192    0.0000000487
   -0.0026581793    1.0058265315    0.0000000247
    0.0000000175   -0.0000000381    1.0873922827
    1.0042020850    0.0002316103    0.0000000411
    0.0001559430    1.0100298087   -0.0000000277
   -0.0000000038    0.0000000130    1.0873921043
   -1.0044206757    0.0000106648   -0.0000000010
   -0.0000110439   -1.0044203691   -0.0000000799
    0.0000000220   -0.0000000279   -0.9905036297
   -1.0044207334    0.0000106943    0.0000001426
   -0.0000111135   -1.0044204954    0.0000000239
   -0.0000000214    0.0000000649   -0.9905037197
   -0.9971801442   -0.0025986928   -0.0000000783
    0.0025984528   -0.9971797487    0.0000001190
   -0.0000004519   -0.0000008065   -0.9912598020
   -0.9973605030    0.0026231087   -0.0000001299
   -0.0026237207   -0.9973599233    0.0000001794
    0.0000007676   -0.0000000094   -0.9924743393
   -0.9973604822    0.0026230668    0.0000000893
   -0.0026237257   -0.9973599311   -0.0000001709
   -0.0000007750    0.0000000560   -0.9924741895
   -0.9971801756   -0.0025986308    0.0000000496
    0.0025984778   -0.9971798185   -0.0000000424
    0.0000004281    0.0000008091   -0.9912599738
