    2.3046048161   -0.2800798150    0.0000000473
    0.2800805465    2.3046005721    0.0000009011
   -0.0000022893   -0.0000007404    2.0927127717
    2.3046051721    0.2800821257   -0.0000005309
   -0.2800815436    2.3046067540   -0.0000002510
   -0.0000002588    0.0000005901    2.0927165460
    3.0963780954    0.0000003248   -0.0000004990
    0.0000012905    3.0963780081    0.0000018650
   -0.0000006438   -0.0000007816    0.5850079662
    3.0963764130   -0.0000043599    0.0000007947
   -0.0000006939    3.0963929399   -0.0000015551
   -0.0000003299    0.0000096374    0.5850032020
   -2.1018903346    0.5223222014   -0.0548333782
    0.5223256718   -1.4987651147   -0.0949762832
   -0.0765778874   -0.1326417516   -0.8925741372
   -1.1971996170   -0.0000008777    0.1096688533
   -0.0000020898   -2.4034539877   -0.0000000263
    0.1531590425    0.0000005650   -0.8925744637
   -2.1018909392   -0.5223234682   -0.0548342109
   -0.5223238210   -1.4987647038    0.0949745227
   -0.0765793388    0.1326410827   -0.8925742356
   -2.1018906611    0.5223289848   -0.0548344880
    0.5223237813   -1.4987688296   -0.0949740675
   -0.0765794535   -0.1326377614   -0.8925737053
   -1.1972009804    0.0000033701    0.1096662520
    0.0000011971   -2.4034584402   -0.0000015111
    0.1531607150   -0.0000120339   -0.8925700989
   -2.1018919642   -0.5223284860   -0.0548328402
   -0.5223243390   -1.4987671981    0.0949764053
   -0.0765795561    0.1326411937   -0.8925738451
