    3.3687326593   -0.0287884446    0.3651898321
   -0.0287852449    3.3687396743    0.3651871990
   -0.2278598509   -0.2278581656    3.3077741116
    3.3687360869   -0.0287893663   -0.3651881263
   -0.0287861513    3.3687418213   -0.3651882768
    0.2278619148    0.2278648251    3.3077787675
    3.3687349767    0.0287845244   -0.3651860289
    0.0287833095    3.3687378370    0.3651851022
    0.2278603430   -0.2278552728    3.3077746412
    3.3687295161    0.0287878494    0.3651851271
    0.0287854714    3.3687366185   -0.3651816474
   -0.2278614413    0.2278579755    3.3077719912
   -1.0732655583    0.2304260025   -0.2244972544
    0.1648663723   -2.2954698866    0.7626150505
   -0.0602914193    0.7660518310   -1.6538867200
   -1.0732659854    0.2304292750    0.2244982172
    0.1648651002   -2.2954729202   -0.7626130377
    0.0602909544   -0.7660563185   -1.6538890658
   -1.0732660815   -0.2304254732    0.2244988971
   -0.1648657018   -2.2954694573    0.7626145249
    0.0602911662    0.7660481129   -1.6538892690
   -1.0732654949   -0.2304255320   -0.2245001927
   -0.1648649646   -2.2954687189   -0.7626177896
   -0.0602915041   -0.7660513396   -1.6538850935
   -2.2954692924    0.1648442058    0.7626131503
    0.2304291787   -1.0732692262   -0.2244978327
    0.7660599938   -0.0602893277   -1.6538871274
   -2.2954684458    0.1648395004   -0.7626116963
    0.2304284234   -1.0732681654    0.2244974458
   -0.7660591383    0.0602876229   -1.6538868186
   -2.2954659443   -0.1648411824    0.7626142897
   -0.2304280179   -1.0732687976    0.2244981296
    0.7660588566    0.0602890971   -1.6538880714
   -2.2954664362   -0.1648413589   -0.7626162149
   -0.2304277749   -1.0732687790   -0.2244988678
   -0.7660598749   -0.0602890402   -1.6538873459
