    2.8037190368    4.0196368480   -3.9942942855    3.4369631858   -4.1232291092    0.0519837292
   -1.4055099450   -1.2925910705   -2.0610523422    5.0465954478   -0.8063553277   -3.5942973764
    6.0084860146    2.4635812216   -1.5071388894    4.4150341388   -2.4186033252   16.5908322627
   -2.8045523612   -4.0196635401   -3.9942621770   -3.4369151988   -4.1232346246   -0.0520945077
    1.4056569131    1.2921098673   -2.0610136409   -5.0466829941   -0.8062638070    3.5942969499
    6.0083266976    2.4635913597    1.5067571243    4.4150325346    2.4185848475   16.5909965095
   -2.8038326298    4.0196770659   -3.9952225668   -3.4369339517    4.1231749313   -0.0520685218
   -1.4054085697    1.2926075016    2.0609340866    5.0466353404   -0.8074020403   -3.5943880036
    6.0085547393   -2.4635582041    1.5069557741    4.4149891259   -2.4186531195   16.5893746771
    2.8045845848   -4.0195969357   -3.9951875832    3.4369144101    4.1231856636    0.0520936908
    1.4055982163   -1.2921122117    2.0608851927   -5.0465090890   -0.8073209717    3.5944292944
    6.0083056649   -2.4636155691   -1.5065845109    4.4149805921    2.4187010496   16.5895154201
  -18.0288304578  -42.2692406222   -7.6633954520   -5.0753371075   17.6716824262   42.1444983333
  -69.7761094638   -3.3794103150    9.5052615489  -69.7796797254   -8.8618929655  -57.0930916058
  -15.8954572101   15.3747208230   22.4189572304   -4.3611118336  -37.6838151768   34.1902585282
   18.0290058765   42.2693477186   -7.6633777994    5.0754152943   17.6717186177  -42.1447404190
   69.7760204450    3.3792913584    9.5052293367   69.7796037149   -8.8619789420   57.0930310326
  -15.8954917170   15.3747280909  -22.4189090545   -4.3612057870   37.6838384834   34.1900646719
   18.0288306982  -42.2693174949   -7.6632353664    5.0754352603  -17.6719971974  -42.1445068338
  -69.7761244759    3.3794768629   -9.5050772798  -69.7795737355   -8.8622261602  -57.0926511473
  -15.8955036632  -15.3746691465  -22.4189519739   -4.3611846565  -37.6837431887   34.1905137887
  -18.0290221987   42.2693714784   -7.6632101800   -5.0754826930  -17.6719754602   42.1444741049
   69.7760589253   -3.3793358824   -9.5050617570   69.7795492258   -8.8622510467   57.0926292755
  -15.8955041948  -15.3746601009   22.4188792323   -4.3611756496   37.6837892893   34.1904197827
   27.9700239900  -44.2664161494    8.7746037799    5.4097799229   19.5690169737  -38.9535380538
  -67.2482986990    4.6400696363   16.1040823912  -80.9534519075   11.2171135874  -61.6325722454
   22.4428399530   12.3095486229  -18.1208022868    2.1987806289  -38.5892374743  -35.6607624041
  -27.9702000798   44.2665138670    8.7745361176   -5.4097559156   19.5690253960   38.9535392066
   67.2480391596   -4.6399838143   16.1038999396   80.9535085257   11.2170516476   61.6325878618
   22.4427610647   12.3095934260   18.1206752207    2.1987979418   38.5892061045  -35.6607528352
  -27.9701117647  -44.2664116295    8.7744874840   -5.4097611148  -19.5692330437   38.9533209467
  -67.2483571872   -4.6401541371  -16.1038992370  -80.9534444750   11.2173452039  -61.6321584569
   22.4428407725  -12.3096404196   18.1207411736    2.1987880036  -38.5892526563  -35.6613103020
   27.9702509706   44.2665882934    8.7744003502    5.4097738463  -19.5692551908  -38.9533111994
   67.2481373140    4.6399761330  -16.1037269216   80.9535314848   11.2173219554   61.6321902708
   22.4427630522  -12.3095654490  -18.1205854610    2.1988049879   38.5892858706  -35.6612964249
   49.0130940046    6.7440476546   -0.5646957271   63.7426345753   -1.1886756571   55.6544016342
  -14.5635671802   37.2229943409   -3.7067671052  -33.3006316784   -4.8349717833   32.7058274390
   -3.0343441976    2.5221909551   42.2394665044   -3.8167434905   16.8223794973   -4.1821376700
  -49.0128431257   -6.7440291354   -0.5647517499  -63.7426317883   -1.1886423482  -55.6544314081
   14.5636224591  -37.2229134883   -3.7067001712   33.3006523656   -4.8348672072  -32.7058487492
   -3.0343010386    2.5221954209  -42.2393808972   -3.8167725768  -16.8223720332   -4.1819794266
  -49.0130515195    6.7440543430   -0.5645356947  -63.7427832433    1.1887631759  -55.6543816919
  -14.5635437492  -37.2231187570    3.7066374602  -33.3005826622   -4.8346739082   32.7058514993
   -3.0342836010   -2.5222140996  -42.2395059203   -3.8167556135   16.8223113707   -4.1814590549
   49.0128828460   -6.7441159496   -0.5645520355   63.7427868471    1.1887412386   55.6547875117
   14.5635904660   37.2230217858    3.7065884170   33.3004123294   -4.8345313291  -32.7058572380
   -3.0342825376   -2.5222515082   42.2394103396   -3.8167225726  -16.8223637748   -4.1813431333
   36.5647906866   20.9118036806  -10.0704223182   33.5877708588    7.5471616343   24.0466809619
   39.1358086268   15.6178943770    0.4699044195   55.1011968192   -2.8041957082   67.6293862080
   -7.4293950470    3.9851167286   48.1128668779    1.3212698315   25.6048842727   -1.0567746802
  -36.5645883673  -20.9118504480  -10.0703354851  -33.5877336593    7.5471653732  -24.0465975218
  -39.1356936695  -15.6177378474    0.4699180677  -55.1011716706   -2.8042056825  -67.6294186270
   -7.4293632317    3.9851691998  -48.1127731145    1.3212903757  -25.6048767663   -1.0566403225
  -36.5646620408   20.9117512532  -10.0703620301  -33.5878079639   -7.5469041502  -24.0465612339
   39.1357930932  -15.6178675899   -0.4700373725   55.1011711607   -2.8039001226   67.6294421880
   -7.4293838992   -3.9851087913  -48.1128303160    1.3212581408   25.6048554556   -1.0563110824
   36.5645317011  -20.9118400544  -10.0702498884   33.5876991149   -7.5469093576   24.0464915361
  -39.1356729938   15.6177317005   -0.4700515047  -55.1011922341   -2.8039068528  -67.6294332033
   -7.4294056836   -3.9851505115   48.1127290335    1.3212864234  -25.6048414718   -1.0561647683
  -69.4344652907   -7.8667135045   13.5184659446  -37.8582538193    6.6914758953  -17.7200043710
   -5.2327297265  -34.9225688420    2.1900566952   66.7621385403    6.0905055686   -6.0423913667
   -2.0920786216   -3.1338786549   -6.0960210466    0.2428215633    8.7087855681   -9.8815880231
   69.4347893997    7.8665734099   13.5183000821   37.8582425653    6.6914608409   17.7199876190
    5.2326748655   34.9226428445    2.1899654656  -66.7621360366    6.0904805165    6.0424013004
   -2.0920123585   -3.1338400444    6.0962424165    0.2428573171   -8.7088061747   -9.8817766664
   69.4345774778   -7.8668235681   13.5187274192   37.8582158422   -6.6912373558   17.7193725347
   -5.2327662944   34.9227310508   -2.1900343688   66.7619488604    6.0905923249   -6.0423836701
   -2.0920498343    3.1338837764    6.0959631091    0.2428477228    8.7086904697   -9.8807369478
  -69.4349214346    7.8666534183   13.5185691617  -37.8582352676   -6.6912786718  -17.7193960461
    5.2327814700  -34.9227535032   -2.1899413195  -66.7618876084    6.0905330511    6.0424183700
   -2.0920211222    3.1338328747   -6.0961605656    0.2428328526   -8.7087471173   -9.8809418996
