   -0.0009965076   -0.0014083549   -0.0000138103    0.0007024522   -0.0000402208    0.0000788554
   -0.0002004723   -0.0007554028   -0.0000265159   -0.0037327654   -0.0000260537   -0.0000097817
    0.0000059590    0.0000254560   -0.0003019565    0.0000086405   -0.0012784838   -0.0000332463
   -0.0010944381    0.0013796056    0.0000010467    0.0006962648    0.0000490717    0.0000053287
    0.0002108030   -0.0007606184   -0.0000040955    0.0037792896   -0.0000135993    0.0000151221
    0.0000226465   -0.0000005452   -0.0004249744   -0.0000335837    0.0013255413    0.0000184066
   77.4584036849   21.5381839726    0.0000000802   36.4992885246   -0.0000055198   40.9926604678
   30.5397380940    8.9106417461   -0.0000439693   74.2187063680   -0.0000043994   10.8051282273
   -0.0000043712    0.0000009723   22.5541625891    0.0000067141    6.3002117151    0.0000132810
  -77.4573464937  -21.5390513338   -0.0000043212  -36.4999974961   -0.0000084018  -40.9926933120
  -30.5403304431   -8.9098584236   -0.0000178897  -74.2183469509    0.0000256755  -10.8051147719
   -0.0000056755    0.0000076259  -22.5537131171    0.0000006040   -6.3006273817   -0.0000064387
   77.4586253613  -21.5381483098    0.0000106456   36.4994081145   -0.0000028548   40.9926520047
  -30.5397302225    8.9107439346    0.0000437407  -74.2188733686    0.0000001445  -10.8051720284
   -0.0000100089   -0.0000170245   22.5539842859    0.0000124894   -6.3002936563    0.0000080751
  -77.4575916063   21.5390444203    0.0000063590  -36.5000978602    0.0000079256  -40.9927033448
   30.5403122413   -8.9100112360    0.0000487297   74.2184674275    0.0000182325   10.8051532326
   -0.0000085500   -0.0000164846  -22.5537068272    0.0000051358    6.3006622654   -0.0000000777
