   -1.1417234843   -0.8010246514   -0.4840881258    0.6729584358   -0.0229954112    0.2357717788
   -1.5656723353   -0.2379892141    0.3030300680    0.0950305886   -0.2683934999   -0.5076442376
   -0.3949153722   -0.6138989745    0.1279831951   -0.3976616761   -0.2096944242   -0.0185783933
    1.1416756413   -0.8009864024    0.4840893161   -0.6728933090   -0.0230176437   -0.2356998691
   -1.5657402941    0.2379843318    0.3030508016    0.0950374246    0.2683895215   -0.5075732515
    0.3948988742   -0.6138931120   -0.1279925642    0.3976225488   -0.2096992570    0.0186372092
    1.1417118458    0.8010104523    0.4840805626   -0.6729018656    0.0230183377   -0.2357669540
    1.5657337280    0.2379913512   -0.3030267834   -0.0950274394    0.2683969335    0.5076270179
    0.3948653719    0.6138976716   -0.1279842023    0.3976414381    0.2097024919    0.0185732017
   -1.1416655961    0.8009921562   -0.4840917426    0.6728637711    0.0230146245    0.2357759705
    1.5656936095   -0.2379930021   -0.3030316991   -0.0950376173   -0.2683903226    0.5076247175
   -0.3949117047    0.6138923561    0.1279973823   -0.3976200968    0.2096972002   -0.0185727596
   -0.1796174812   -0.6086102729   -0.0430533162   -0.0458416790   -0.4229924382   -0.1751878698
    0.1124606872   -0.0430755348   -0.0573760269    1.4404566083   -0.2221224797    1.2948108669
   -0.4999877193   -0.1862154010   -0.5477855581   -0.5333901493    0.5418032747    0.4368002316
    0.1794919516   -0.6086497642    0.0430452450    0.0458742370   -0.4230056839    0.1751450075
    0.1125677800    0.0430547690   -0.0573679767    1.4404941707    0.2220998911    1.2948603929
    0.4999258523   -0.1862025448    0.5477823584    0.5334380014    0.5417877108   -0.4368068736
    0.1796017440    0.6086130781    0.0430534457    0.0458688487    0.4230041846    0.1751902368
   -0.1124712932    0.0430734885    0.0573786097   -1.4404844149    0.2221089535   -1.2948059568
    0.4999705396    0.1862170103    0.5477910504    0.5334302306   -0.5417876218   -0.4368089766
   -0.1795932107    0.6086065590   -0.0430613836   -0.0458684052    0.4230050211   -0.1751824268
   -0.1124803732   -0.0430673425    0.0573833098   -1.4404884662   -0.2221017381   -1.2948080698
   -0.4999594821    0.1862066559   -0.5477873502   -0.5334362951   -0.5417924499    0.4368075462
